,temperature,humidity,altitude,rain,sunshine,sow
3447,17.33,0.6524,1483.54,152.68,4.94,0
3448,22.55,0.5827,1519.86,143.64,5.08,0
3449,17.09,0.6634,1567.89,161.27,4.93,0
3450,22.89,0.6897,1511.58,167.31,4.94,0
3451,21.62,0.5476,1470.33,160.57,5.04,1
3452,23.65,0.7452,1492.39,150.27,4.83,0
3453,15.79,0.5614,1559.59,157.34,5.05,0
3454,20.72,0.7273,1505.38,149.22,5.12,1
3455,16.58,0.5687,1471.68,141.6,5.09,0
3456,16.2,0.5913,1534.11,146.74,4.96,0
3457,17.63,0.4487,1338.23,144.43,4.89,0
3458,20.09,0.4323,1467.33,152.42,5.02,0
3459,17.37,0.5919,1536.26,161.71,4.88,0
3460,22.04,0.558,1429.95,150.6,4.86,0
3461,21.58,0.5649,1360.91,166.34,5.25,1
3462,17.49,0.6511,1512.57,136.47,5.14,0
3463,20.57,0.6114,1448.84,138.72,5.18,1
3464,20.39,0.6034,1556.02,152.33,5.03,1
3465,20.79,0.4971,1728.68,170.09,4.92,0
3466,22.33,0.6896,1422.88,155.85,5.2,0
3467,19.51,0.5074,1511.28,142.74,5.0,1
3468,18.0,0.6814,1498.96,164.19,4.93,0
3469,21.33,0.6288,1616.49,153.76,5.26,1
3470,18.07,0.6871,1489.29,150.74,5.1,0
3471,21.5,0.6284,1420.48,152.85,5.06,1
3472,18.82,0.5668,1576.3,170.3,4.97,0
3473,20.13,0.6145,1534.03,156.63,5.1,1
3474,17.47,0.4367,1476.63,147.12,4.95,0
3475,16.97,0.593,1662.18,145.66,4.98,0
3476,21.52,0.5661,1608.74,142.2,4.85,1
3477,19.72,0.4737,1519.2,131.86,5.08,0
3478,17.25,0.6215,1466.92,148.93,5.18,0
3479,23.37,0.7182,1434.18,144.11,5.03,0
3480,26.35,0.616,1536.25,150.68,5.04,0
3481,18.47,0.5787,1458.26,169.11,4.97,0
3482,24.56,0.5763,1358.86,147.23,4.87,0
3483,19.05,0.5199,1601.2,139.08,5.08,1
3484,20.85,0.6017,1551.94,140.72,5.12,1
3485,19.73,0.5435,1488.73,162.75,4.98,1
3486,19.98,0.7083,1625.92,136.76,5.05,1
3487,21.23,0.4448,1309.7,138.0,4.97,0
3488,18.06,0.4875,1295.0,149.56,4.94,0
3489,20.43,0.6953,1584.35,156.43,5.06,1
3490,21.19,0.3719,1702.23,143.22,4.96,0
3491,19.89,0.4533,1463.85,142.15,4.86,0
3492,17.18,0.5868,1401.07,140.42,5.06,0
3493,22.3,0.6059,1593.09,155.7,5.07,0
3494,16.02,0.6605,1491.5,155.24,5.14,0
3495,22.95,0.5793,1517.16,153.95,5.14,0
3496,19.2,0.3297,1490.11,148.68,4.96,0
3497,25.45,0.5541,1436.03,159.53,5.1,0
3498,21.96,0.4585,1508.54,143.22,5.11,0
3499,21.62,0.6053,1559.37,155.85,5.2,1
3500,17.31,0.516,1465.76,144.9,5.0,0
3501,21.36,0.5362,1502.92,153.33,5.11,1
3502,19.17,0.6466,1526.54,157.35,4.95,1
3503,18.39,0.6344,1502.29,151.64,4.99,0
3504,21.17,0.6269,1604.36,146.0,5.08,1
3505,20.2,0.6058,1569.88,171.03,5.17,1
3506,22.05,0.5342,1467.13,153.87,5.1,0
3507,19.25,0.6814,1539.91,162.29,4.92,1
3508,18.74,0.5798,1525.33,168.45,4.95,0
3509,17.22,0.6059,1306.4,148.92,5.05,0
3510,16.18,0.6957,1462.35,157.48,5.01,0
3511,22.0,0.6437,1446.58,133.66,5.08,1
3512,19.7,0.4738,1474.83,165.86,4.91,0
3513,26.78,0.5908,1455.6,154.0,4.87,0
3514,20.14,0.5889,1380.58,130.25,5.02,1
3515,15.44,0.6559,1601.77,147.15,5.02,0
3516,20.67,0.4097,1518.45,141.44,5.12,0
3517,23.22,0.5507,1445.14,152.83,4.88,0
3518,20.55,0.6253,1489.27,140.17,5.07,1
3519,16.03,0.6367,1419.83,145.24,4.91,0
3520,22.25,0.6392,1547.09,144.83,4.95,0
3521,24.4,0.5864,1547.96,148.55,5.01,0
3522,20.58,0.4744,1608.42,144.81,4.94,0
3523,17.6,0.4311,1537.27,160.99,4.97,0
3524,24.33,0.7009,1512.13,164.37,4.94,0
3525,20.91,0.5217,1516.29,160.43,4.98,1
3526,18.76,0.525,1419.69,148.67,4.99,0
3527,17.3,0.6475,1560.9,169.9,4.97,0
3528,18.38,0.6153,1435.13,152.94,4.96,0
3529,18.69,0.5027,1477.82,152.46,5.05,0
3530,16.62,0.6398,1636.3,144.44,5.05,0
3531,19.11,0.6585,1604.47,130.65,5.13,1
3532,20.55,0.5555,1567.29,133.3,4.83,1
3533,20.95,0.6146,1647.87,160.45,4.91,1
3534,20.88,0.5137,1611.57,163.08,5.13,1
3535,22.95,0.5826,1573.96,150.99,5.03,0
3536,21.02,0.6707,1614.03,157.59,5.09,1
3537,19.31,0.5813,1516.82,157.52,5.01,1
3538,17.94,0.5122,1551.16,154.05,5.04,0
3539,24.36,0.6788,1619.35,151.7,4.97,0
3540,20.59,0.7268,1680.71,156.56,4.97,1
3541,16.92,0.6367,1546.55,138.57,5.06,0
3542,19.85,0.6136,1497.47,146.72,4.82,1
3543,21.58,0.6752,1552.4,137.66,5.12,1
3544,19.77,0.5783,1619.51,143.92,5.02,1
3545,18.62,0.6608,1480.87,129.24,4.86,0
3546,19.59,0.6261,1668.3,154.0,5.07,1
3547,25.13,0.5567,1588.43,140.72,4.83,0
3548,22.11,0.7616,1468.38,171.78,5.2,0
3549,16.24,0.7462,1403.05,147.05,4.95,0
3550,18.47,0.7108,1602.12,148.66,5.18,0
3551,17.24,0.6221,1569.16,154.87,5.03,0
3552,17.45,0.466,1490.82,167.07,5.12,0
3553,19.82,0.529,1558.01,124.58,5.09,1
3554,18.92,0.5775,1410.43,147.87,5.09,0
3555,23.62,0.5764,1403.15,153.25,4.94,0
3556,17.17,0.728,1517.98,142.12,5.2,0
3557,19.45,0.48,1531.26,141.76,4.89,0
3558,17.91,0.6195,1555.17,159.85,5.02,0
3559,21.1,0.6973,1503.01,162.94,4.86,1
3560,20.43,0.6178,1465.43,142.55,5.03,1
3561,26.42,0.6262,1438.14,162.46,5.03,0
3562,23.95,0.6155,1496.74,160.81,5.12,0
3563,20.4,0.7376,1601.44,149.46,5.05,1
3564,18.47,0.571,1504.82,167.29,5.09,0
3565,19.81,0.5724,1645.09,144.49,5.19,1
3566,18.9,0.6244,1485.2,146.49,5.11,0
3567,20.07,0.7051,1408.53,151.99,4.88,1
3568,19.59,0.6121,1457.75,145.75,4.97,1
3569,18.56,0.611,1532.27,185.01,4.89,0
3570,18.05,0.5099,1274.14,153.7,4.99,0
3571,16.78,0.6389,1446.49,153.79,4.89,0
3572,18.08,0.651,1676.75,147.75,5.06,0
3573,23.33,0.6838,1314.29,170.01,4.9,0
3574,19.57,0.5544,1456.34,152.49,4.99,1
3575,22.21,0.5682,1304.23,166.33,5.05,0
3576,19.97,0.4998,1485.4,145.52,4.85,0
3577,22.43,0.6735,1443.46,144.13,4.85,0
3578,21.59,0.6678,1363.0,155.26,4.93,1
3579,24.55,0.4418,1558.42,152.28,5.16,0
3580,19.79,0.5826,1531.42,140.74,5.03,1
3581,19.99,0.6389,1522.34,133.11,5.12,1
3582,20.45,0.5733,1318.74,145.91,5.04,1
3583,21.46,0.6221,1349.8,144.5,5.14,1
3584,20.87,0.6736,1436.7,175.27,4.91,1
3585,20.86,0.5255,1475.9,150.0,5.1,1
3586,15.32,0.5964,1539.83,157.53,4.99,0
3587,19.15,0.6118,1382.76,156.77,5.15,1
3588,16.15,0.3739,1471.76,142.65,5.04,0
3589,19.97,0.6136,1488.96,160.89,5.19,1
3590,19.81,0.7549,1360.69,171.08,4.86,1
3591,19.66,0.6805,1414.91,150.36,4.99,1
3592,22.95,0.6371,1603.85,140.18,4.99,0
3593,24.85,0.7063,1386.28,154.12,4.97,0
3594,17.17,0.7686,1432.27,171.25,4.94,0
3595,20.1,0.5255,1537.23,151.54,5.01,1
3596,23.28,0.5567,1241.01,135.38,5.07,0
3597,23.53,0.5746,1566.79,153.16,4.91,0
3598,21.07,0.7021,1597.36,151.07,4.76,1
3599,17.76,0.6745,1436.39,124.61,5.12,0
3600,18.31,0.6251,1334.14,138.54,4.97,0
3601,20.9,0.7594,1529.9,138.76,4.97,1
3602,21.38,0.7208,1517.59,140.42,4.92,1
3603,18.75,0.6448,1548.35,160.9,5.09,0
3604,19.46,0.5967,1663.28,129.41,5.03,1
3605,24.27,0.5952,1636.03,134.02,4.86,0
3606,24.03,0.6613,1617.64,145.94,4.92,0
3607,17.48,0.686,1434.05,151.6,4.92,0
3608,21.45,0.5007,1468.45,148.4,4.97,1
3609,23.31,0.5882,1669.09,152.59,5.14,0
3610,18.8,0.7781,1632.91,163.75,5.14,0
3611,18.34,0.4948,1549.25,153.46,5.08,0
3612,19.99,0.5852,1540.85,161.15,5.05,1
3613,18.8,0.5616,1378.76,149.0,5.12,0
3614,16.91,0.7078,1396.5,160.17,4.94,0
3615,22.29,0.642,1571.2,147.19,5.11,0
3616,18.05,0.4867,1489.16,158.65,4.97,0
3617,24.0,0.5507,1626.06,147.46,5.01,0
3618,20.23,0.5319,1433.1,143.82,4.98,1
3619,17.85,0.596,1331.43,151.87,4.96,0
3620,20.14,0.4539,1488.26,132.67,5.08,0
3621,20.57,0.6676,1415.64,146.77,5.09,1
3622,22.3,0.6194,1356.45,161.25,4.7,0
3623,20.75,0.4914,1478.36,164.62,5.08,0
3624,22.29,0.5822,1453.93,154.42,5.05,0
3625,17.76,0.6374,1523.48,163.82,4.89,0
3626,17.65,0.744,1554.39,144.64,5.14,0
3627,19.86,0.5924,1495.58,160.82,5.09,1
3628,22.2,0.6789,1481.8,157.07,4.92,0
3629,22.36,0.6763,1408.14,138.94,5.02,0
3630,19.77,0.5667,1559.89,130.07,5.02,1
3631,19.04,0.6373,1510.44,164.06,4.97,1
3632,22.6,0.5981,1420.88,132.82,5.13,0
3633,20.01,0.4898,1476.01,150.11,5.05,0
3634,21.01,0.5369,1372.99,153.71,4.93,1
3635,17.98,0.5483,1645.11,150.42,5.04,0
3636,17.94,0.7589,1305.75,163.23,5.06,0
3637,20.94,0.7464,1651.52,159.23,5.07,1
3638,21.75,0.5505,1525.45,150.92,5.0,1
3639,17.95,0.4874,1516.07,162.44,4.98,0
3640,21.72,0.618,1532.88,143.57,4.8,1
3641,22.96,0.6491,1522.24,149.55,4.96,0
3642,19.16,0.6461,1540.8,142.72,4.92,1
3643,18.85,0.688,1372.17,158.28,5.08,0
3644,18.65,0.7478,1647.51,161.08,5.15,0
3645,22.06,0.7313,1338.86,147.93,4.99,0
3646,16.23,0.4611,1441.4,141.8,4.88,0
3647,23.87,0.4569,1604.78,153.32,4.87,0
3648,15.86,0.6061,1398.41,155.69,5.06,0
3649,18.94,0.5958,1540.42,151.18,5.03,0
3650,20.07,0.5713,1427.43,137.46,5.06,1
3651,19.63,0.6578,1364.58,147.99,4.99,1
3652,17.4,0.5735,1443.12,156.18,5.06,0
3653,22.36,0.4734,1491.37,150.3,4.83,0
3654,22.91,0.4839,1631.73,143.99,4.88,0
3655,23.53,0.5409,1456.61,143.48,5.1,0
3656,19.67,0.5396,1649.86,152.98,4.85,1
3657,14.12,0.5151,1414.92,154.54,4.93,0
3658,19.3,0.6108,1627.0,140.8,4.89,1
3659,21.06,0.4837,1455.69,164.76,5.03,0
3660,22.8,0.668,1483.98,158.34,4.97,0
3661,21.24,0.569,1541.06,151.64,4.98,1
3662,22.5,0.415,1581.54,144.7,4.89,0
3663,18.71,0.5261,1523.41,164.66,4.94,0
3664,17.57,0.6283,1539.93,145.08,5.07,0
3665,16.99,0.595,1572.03,146.04,4.93,0
3666,20.04,0.5669,1625.79,161.96,5.01,1
3667,18.3,0.6409,1642.32,146.66,4.85,0
3668,18.37,0.7162,1507.75,148.14,4.85,0
3669,21.43,0.4979,1395.12,156.18,4.98,0
3670,22.11,0.5288,1720.75,139.81,4.8,0
3671,18.65,0.4954,1564.95,151.03,5.11,0
3672,18.93,0.6039,1489.7,151.9,4.99,0
3673,23.78,0.5714,1480.35,153.72,4.78,0
3674,17.86,0.6028,1307.7,141.16,5.04,0
3675,14.38,0.5714,1624.13,156.71,4.93,0
3676,15.53,0.7132,1457.04,156.9,5.08,0
3677,19.7,0.5181,1400.09,167.91,4.95,1
3678,19.38,0.741,1616.99,147.4,5.18,1
3679,19.69,0.7035,1408.5,151.28,4.9,1
3680,17.48,0.6985,1511.34,156.81,4.95,0
3681,22.1,0.5985,1376.24,156.32,5.03,0
3682,25.11,0.5045,1627.19,172.61,5.03,0
3683,19.71,0.5723,1528.04,152.3,5.0,1
3684,21.73,0.6734,1648.54,141.73,5.1,1
3685,21.39,0.474,1468.23,132.28,5.0,0
3686,22.56,0.5024,1538.08,161.53,5.0,0
3687,20.26,0.5841,1466.11,151.04,4.94,1
3688,15.06,0.4882,1467.31,162.58,5.05,0
3689,19.3,0.4599,1390.45,150.72,5.04,0
3690,22.59,0.651,1452.09,146.28,5.0,0
3691,18.08,0.7955,1479.32,144.66,4.93,0
3692,21.34,0.583,1615.89,161.05,4.96,1
3693,18.84,0.5725,1695.12,155.52,4.92,0
3694,15.26,0.6222,1603.01,151.08,5.13,0
3695,23.59,0.5726,1581.58,131.94,4.89,0
3696,19.34,0.5186,1404.91,146.39,4.83,1
3697,13.92,0.6625,1514.06,145.28,4.93,0
3698,22.07,0.5954,1395.02,145.68,5.08,0
3699,20.47,0.633,1565.28,148.86,5.01,1
3700,18.28,0.5908,1592.06,146.55,5.14,0
3701,20.23,0.6456,1666.73,164.48,4.87,1
3702,19.82,0.6665,1590.74,148.78,5.02,1
3703,15.38,0.646,1486.45,153.48,5.05,0
3704,20.69,0.6719,1528.79,150.66,5.04,1
3705,21.16,0.7305,1394.1,159.17,5.18,1
3706,19.44,0.4499,1489.16,181.16,5.17,0
3707,23.3,0.487,1336.73,147.09,4.87,0
3708,20.82,0.6677,1536.83,144.79,5.01,1
3709,22.44,0.5891,1549.15,151.37,4.85,0
3710,20.85,0.6211,1504.37,133.27,5.03,1
3711,18.95,0.586,1417.96,132.78,5.03,0
3712,24.03,0.6146,1716.64,147.8,5.07,0
3713,22.33,0.6445,1360.79,124.89,5.04,0
3714,19.83,0.6754,1681.86,154.6,5.14,1
3715,23.11,0.5904,1303.04,154.72,4.85,0
3716,21.4,0.5184,1449.82,139.96,5.14,1
3717,17.6,0.6326,1463.61,140.44,5.14,0
3718,18.88,0.6333,1604.71,136.59,5.15,0
3719,22.6,0.6087,1530.18,137.9,5.22,0
3720,17.08,0.8202,1541.72,149.47,5.07,0
3721,19.78,0.6562,1549.15,146.97,4.86,1
3722,20.2,0.6462,1329.67,145.21,4.83,1
3723,23.38,0.6255,1504.62,171.75,5.13,0
3724,24.13,0.4881,1624.34,153.55,4.97,0
3725,22.44,0.6104,1535.24,153.55,5.02,0
3726,16.46,0.6428,1472.93,153.69,4.99,0
3727,21.13,0.6174,1433.13,156.76,5.05,1
3728,21.99,0.7488,1417.43,134.15,5.28,1
3729,17.65,0.6959,1466.41,145.2,4.83,0
3730,19.51,0.4597,1612.35,146.07,5.0,0
3731,19.6,0.5508,1615.79,139.26,5.01,1
3732,19.98,0.6201,1582.18,161.12,4.86,1
3733,21.71,0.617,1497.27,163.47,5.02,1
3734,21.89,0.7001,1425.86,151.89,4.95,1
3735,21.33,0.6278,1659.35,150.39,5.03,1
3736,17.84,0.5354,1658.92,162.35,5.16,0
3737,23.88,0.5927,1374.21,140.8,4.98,0
3738,24.0,0.6871,1584.54,143.61,4.96,0
3739,21.65,0.5416,1424.82,148.58,4.93,1
3740,20.05,0.5706,1431.79,168.03,5.01,1
3741,18.87,0.6169,1385.81,144.21,5.06,0
3742,23.3,0.443,1485.38,156.98,5.07,0
3743,19.83,0.4239,1697.82,160.65,5.03,0
3744,21.26,0.6152,1404.29,152.43,5.14,1
3745,19.22,0.5563,1608.43,153.49,4.89,1
3746,19.78,0.41,1497.51,149.31,5.04,0
3747,18.38,0.6944,1482.01,148.18,4.76,0
3748,23.25,0.4831,1668.36,146.75,4.93,0
3749,20.79,0.6788,1463.67,155.07,4.99,1
3750,21.56,0.6385,1609.21,150.69,5.02,1
3751,19.25,0.6834,1614.92,156.45,4.91,1
3752,25.91,0.6236,1305.8,153.59,4.87,0
3753,16.91,0.6328,1617.89,166.84,5.02,0
3754,20.57,0.6522,1305.93,159.51,4.98,1
3755,23.22,0.4559,1423.83,156.3,5.02,0
3756,23.64,0.5877,1437.08,149.05,5.08,0
3757,19.84,0.6599,1586.28,149.93,5.01,1
3758,22.28,0.6869,1550.84,150.04,5.1,0
3759,22.18,0.4876,1528.8,143.73,4.9,0
3760,20.61,0.6132,1544.6,153.04,4.96,1
3761,19.82,0.5443,1622.11,127.98,5.19,1
3762,23.28,0.5831,1536.83,149.67,4.98,0
3763,21.24,0.6888,1450.13,153.71,4.99,1
3764,13.01,0.6033,1554.75,139.68,5.02,0
3765,22.76,0.6171,1612.17,165.26,4.9,0
3766,18.33,0.6079,1436.18,135.15,5.08,0
3767,19.4,0.5811,1484.88,155.87,4.92,1
3768,18.64,0.5075,1252.5,160.73,5.14,0
3769,21.87,0.67,1355.41,149.45,5.0,1
3770,22.79,0.5853,1511.93,145.9,5.04,0
3771,17.46,0.6308,1465.1,131.68,4.75,0
3772,19.76,0.5563,1380.65,148.94,4.93,1
3773,18.98,0.6766,1521.53,142.73,5.11,0
3774,23.24,0.5525,1616.75,160.07,5.13,0
3775,19.9,0.5788,1388.7,161.74,5.01,1
3776,21.64,0.5687,1535.69,153.19,4.99,1
3777,19.69,0.6246,1372.65,167.59,5.12,1
3778,19.15,0.6358,1291.79,165.18,5.06,1
3779,17.29,0.5889,1530.39,145.03,5.02,0
3780,18.92,0.5276,1372.01,157.97,4.93,0
3781,23.75,0.608,1555.81,144.29,5.12,0
3782,22.08,0.5257,1391.5,158.01,4.97,0
3783,19.78,0.6154,1424.12,155.9,5.11,1
3784,19.8,0.6178,1502.77,144.38,5.03,1
3785,20.33,0.5477,1509.73,159.89,4.99,1
3786,21.44,0.7063,1476.3,170.05,5.09,1
3787,20.73,0.604,1391.75,149.74,5.09,1
3788,24.7,0.7532,1537.73,161.5,4.83,0
3789,17.66,0.5185,1577.1,157.06,5.02,0
3790,18.28,0.6151,1510.79,159.64,4.86,0
3791,18.48,0.5001,1451.2,149.89,5.02,0
3792,19.63,0.7018,1527.36,168.53,5.13,1
3793,13.59,0.6171,1517.06,143.15,4.9,0
3794,16.59,0.5622,1684.63,153.91,5.07,0
3795,23.55,0.4842,1625.57,130.75,4.81,0
3796,19.33,0.5893,1555.76,140.78,4.92,1
3797,21.92,0.6473,1433.68,160.98,4.95,1
3798,22.95,0.5374,1443.94,141.57,4.95,0
3799,19.93,0.5745,1361.99,156.55,5.08,1
3800,19.7,0.4986,1476.12,159.72,4.99,0
3801,19.9,0.5773,1526.21,152.07,4.97,1
3802,24.13,0.5849,1527.0,158.23,5.09,0
3803,19.45,0.6103,1481.05,165.49,5.16,1
3804,17.04,0.5371,1590.01,174.73,4.94,0
3805,15.61,0.6026,1557.36,163.46,4.88,0
3806,15.27,0.6775,1629.72,158.59,4.93,0
3807,18.59,0.5008,1594.91,143.92,4.95,0
3808,21.09,0.5459,1539.43,162.4,5.05,1
3809,18.93,0.6341,1478.02,165.57,5.01,0
3810,15.66,0.648,1658.08,165.8,4.92,0
3811,21.72,0.5035,1601.16,161.63,5.09,1
3812,20.95,0.5385,1512.19,160.15,5.08,1
3813,24.69,0.5278,1472.15,143.14,5.05,0
3814,18.36,0.6002,1470.3,151.45,4.96,0
3815,23.68,0.6165,1568.79,167.95,4.86,0
3816,20.13,0.6865,1521.4,158.19,5.08,1
3817,20.61,0.7516,1454.24,154.36,5.17,1
3818,21.89,0.457,1530.88,154.05,5.19,0
3819,19.93,0.5297,1486.34,170.15,5.13,1
3820,19.55,0.7272,1570.53,141.69,5.05,1
3821,16.78,0.6698,1604.59,160.62,4.92,0
3822,17.83,0.6054,1708.7,138.27,5.06,0
3823,23.24,0.5437,1598.48,150.56,4.98,0
3824,16.67,0.6829,1463.92,153.04,5.08,0
3825,19.97,0.6403,1562.3,161.72,4.91,1
3826,19.21,0.5712,1400.96,148.31,5.22,1
3827,21.91,0.7271,1396.66,162.19,4.91,1
3828,15.61,0.585,1433.36,140.27,5.12,0
3829,21.66,0.6205,1355.72,132.75,5.06,1
3830,18.99,0.5763,1669.73,150.66,5.01,0
3831,18.43,0.6541,1376.08,170.4,4.97,0
3832,23.18,0.5421,1682.64,153.53,5.06,0
3833,19.9,0.5805,1566.52,149.41,5.03,1
3834,20.8,0.6413,1349.1,145.06,4.77,1
3835,18.4,0.8407,1483.34,154.07,4.99,0
3836,19.33,0.74,1433.16,165.52,5.02,1
3837,20.29,0.6458,1706.61,139.95,4.86,1
3838,22.23,0.576,1597.66,158.88,4.95,0
3839,21.29,0.8399,1369.26,159.45,4.97,0
3840,20.24,0.6986,1418.03,163.9,4.99,1
3841,17.06,0.6605,1551.21,142.64,5.04,0
3842,17.84,0.5489,1573.54,158.39,4.98,0
3843,18.04,0.5343,1280.32,148.58,5.06,0
3844,16.82,0.4166,1593.87,142.17,5.08,0
3845,20.19,0.516,1616.36,142.71,5.18,1
3846,23.39,0.7273,1407.59,146.52,4.83,0
3847,21.5,0.5432,1449.96,159.24,4.99,1
3848,19.92,0.6964,1573.05,147.49,5.0,1
3849,17.78,0.735,1428.84,140.15,4.9,0
3850,19.59,0.7393,1621.26,163.58,5.03,1
3851,21.14,0.564,1545.93,147.86,5.11,1
3852,16.1,0.6198,1506.7,150.87,5.1,0
3853,17.7,0.5948,1446.29,149.93,4.92,0
3854,18.42,0.5063,1540.54,164.89,4.88,0
3855,22.39,0.5809,1417.19,129.44,4.98,0
3856,17.38,0.5746,1444.01,142.5,4.84,0
3857,22.39,0.5644,1319.51,150.36,5.07,0
3858,15.32,0.5712,1440.08,147.26,5.14,0
3859,21.66,0.5087,1609.54,151.51,5.04,1
3860,20.01,0.6735,1492.83,140.93,4.89,1
3861,20.22,0.5571,1787.04,149.29,5.04,1
3862,18.01,0.437,1494.53,167.51,5.01,0
3863,16.98,0.6428,1557.55,160.52,5.08,0
3864,17.91,0.7209,1441.76,152.65,5.03,0
3865,19.64,0.5586,1531.57,140.02,5.02,1
3866,22.45,0.5565,1621.35,145.75,5.03,0
3867,19.84,0.5723,1603.01,148.88,4.97,1
3868,17.27,0.5097,1451.64,153.84,4.86,0
3869,16.39,0.537,1364.83,148.63,5.01,0
3870,23.07,0.6492,1535.0,144.31,4.78,0
3871,19.85,0.4937,1402.78,166.77,4.78,0
3872,22.8,0.7646,1467.83,154.54,5.08,0
3873,20.25,0.6439,1666.38,157.82,5.02,1
3874,18.12,0.5001,1557.48,148.49,4.94,0
3875,21.88,0.5821,1455.79,150.41,5.07,1
3876,16.89,0.5496,1420.17,148.18,5.05,0
3877,16.73,0.474,1464.08,152.28,5.18,0
3878,19.12,0.6728,1679.68,138.15,5.04,1
3879,18.4,0.5705,1422.08,163.13,5.04,0
3880,21.58,0.5605,1539.8,147.72,4.98,1
3881,19.1,0.5923,1504.54,147.32,4.97,1
3882,26.55,0.4826,1483.27,153.11,4.77,0
3883,17.17,0.4889,1407.54,151.57,4.92,0
3884,16.83,0.4902,1412.61,163.56,4.95,0
3885,18.29,0.6668,1570.12,141.03,4.97,0
3886,16.11,0.6376,1634.09,163.78,5.09,0
3887,23.44,0.7872,1356.16,136.97,4.96,0
3888,21.25,0.5752,1318.77,141.69,5.06,1
3889,19.64,0.5947,1505.2,141.52,5.15,1
3890,22.94,0.5096,1529.57,140.16,5.0,0
3891,18.12,0.5528,1530.96,140.18,5.14,0
3892,23.84,0.6309,1438.15,137.54,5.11,0
3893,20.49,0.5642,1430.39,158.57,5.09,1
3894,21.01,0.5897,1426.98,140.9,5.16,1
3895,19.38,0.528,1264.15,125.39,5.1,1
3896,19.44,0.525,1460.67,169.68,5.12,1
3897,18.82,0.6172,1652.89,152.97,5.02,0
3898,19.03,0.6374,1595.87,143.5,4.92,1
3899,18.99,0.6436,1476.15,143.7,4.95,0
3900,18.62,0.6665,1661.96,151.75,5.01,0
3901,25.9,0.6365,1502.59,141.58,4.87,0
3902,25.87,0.5768,1512.32,143.43,4.89,0
3903,17.83,0.7103,1512.68,157.93,5.24,0
3904,20.75,0.6492,1687.07,152.13,4.83,1
3905,14.31,0.6233,1538.7,144.73,4.86,0
3906,12.77,0.5335,1430.86,130.24,4.93,0
3907,22.29,0.6484,1461.98,151.15,4.93,0
3908,23.9,0.6104,1410.59,168.04,5.02,0
3909,19.26,0.5823,1469.82,145.19,5.02,1
3910,20.39,0.5404,1370.27,148.06,4.85,1
3911,17.52,0.6726,1519.29,141.26,5.03,0
3912,19.49,0.6317,1670.35,161.89,4.84,1
3913,19.71,0.4509,1492.26,158.9,5.18,0
3914,17.12,0.6243,1588.68,157.51,4.93,0
3915,19.28,0.5356,1437.62,148.98,4.86,1
3916,21.87,0.6017,1614.24,142.83,5.13,1
3917,19.89,0.5917,1252.45,163.7,5.0,1
3918,18.89,0.4936,1577.56,149.95,4.89,0
3919,23.41,0.6348,1473.89,128.34,4.89,0
3920,19.4,0.6746,1516.96,148.93,4.84,1
3921,22.95,0.5878,1470.61,175.12,5.06,0
3922,21.79,0.5338,1427.04,146.18,5.09,1
3923,22.29,0.5634,1369.08,145.42,4.88,0
3924,19.34,0.6151,1506.53,139.99,4.98,1
3925,18.16,0.6076,1437.47,139.33,4.9,0
3926,17.89,0.5511,1435.9,142.67,5.27,0
3927,25.39,0.6466,1601.67,159.74,5.02,0
3928,17.7,0.6592,1480.59,150.83,5.08,0
3929,23.22,0.5322,1634.4,151.31,5.03,0
3930,18.12,0.5421,1480.97,134.5,5.02,0
3931,17.72,0.7529,1566.38,159.7,4.96,0
3932,21.68,0.5927,1477.28,140.79,4.96,1
3933,14.37,0.6091,1564.59,147.0,5.02,0
3934,20.67,0.6819,1424.63,158.03,5.1,1
3935,19.5,0.5914,1495.8,144.8,4.97,1
3936,20.5,0.5075,1441.21,143.16,5.11,1
3937,23.65,0.5079,1434.4,149.97,4.96,0
3938,20.06,0.7015,1441.36,139.28,5.07,1
3939,19.31,0.6128,1412.46,160.51,4.87,1
3940,18.4,0.7448,1607.05,155.0,5.12,0
3941,20.17,0.6048,1505.87,155.52,5.01,1
3942,20.49,0.732,1591.31,148.84,4.94,1
3943,22.72,0.5739,1333.39,163.66,5.11,0
3944,21.1,0.5565,1465.74,155.88,4.97,1
3945,21.03,0.6716,1688.16,134.61,4.99,1
3946,18.5,0.4365,1429.79,155.47,5.0,0
3947,20.62,0.6681,1534.87,167.86,5.26,1
3948,23.87,0.4881,1472.67,158.48,4.92,0
3949,20.01,0.63,1535.49,153.98,4.98,1
3950,19.72,0.73,1680.1,164.83,5.26,1
3951,17.35,0.6401,1686.36,143.6,4.93,0
3952,15.71,0.51,1392.58,154.16,5.05,0
3953,17.0,0.7202,1530.53,153.57,5.11,0
3954,17.37,0.7032,1458.74,150.08,4.87,0
3955,19.77,0.7115,1614.82,163.68,5.07,1
3956,20.66,0.6124,1610.35,131.05,4.93,1
3957,14.94,0.6284,1324.96,151.66,5.08,0
3958,19.63,0.5654,1471.56,136.42,5.0,1
3959,20.47,0.6254,1365.79,160.66,4.89,1
3960,18.67,0.6337,1347.8,145.52,4.88,0
3961,18.01,0.5743,1571.15,134.51,5.08,0
3962,19.04,0.6033,1584.61,142.59,5.16,1
3963,20.01,0.616,1540.26,161.83,5.08,1
3964,24.24,0.5314,1384.02,126.68,4.85,0
3965,19.68,0.5368,1466.78,168.11,5.23,1
